timestamp,message
"2015-10-19 14:23:41,519",INFO [IPC Server handler 20 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Done acknowledgement from attempt_1445182159119_0001_m_000005_0
"2015-10-19 14:23:41,519",INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: attempt_1445182159119_0001_m_000005_0 TaskAttempt Transitioned from RUNNING to SUCCESS_CONTAINER_CLEANUP
"2015-10-19 14:23:41,519",INFO [ContainerLauncher #8] org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl: Processing the event EventType: CONTAINER_REMOTE_CLEANUP for container container_1445182159119_0001_01_000007 taskAttempt attempt_1445182159119_0001_m_000005_0
"2015-10-19 14:23:41,519",INFO [ContainerLauncher #8] org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl: KILLING attempt_1445182159119_0001_m_000005_0
"2015-10-19 14:23:41,519",INFO [ContainerLauncher #8] org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy: Opening proxy : MSRA-SA-39.fareast.corp.microsoft.com:28345
"2015-10-19 14:23:41,535",INFO [IPC Server handler 12 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Done acknowledgement from attempt_1445182159119_0001_m_000001_0
"2015-10-19 14:23:41,535",INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: attempt_1445182159119_0001_m_000001_0 TaskAttempt Transitioned from RUNNING to SUCCESS_CONTAINER_CLEANUP
"2015-10-19 14:23:41,535",INFO [ContainerLauncher #3] org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl: Processing the event EventType: CONTAINER_REMOTE_CLEANUP for container container_1445182159119_0001_01_000003 taskAttempt attempt_1445182159119_0001_m_000001_0
"2015-10-19 14:23:41,535",INFO [ContainerLauncher #3] org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl: KILLING attempt_1445182159119_0001_m_000001_0
"2015-10-19 14:23:41,535",INFO [ContainerLauncher #3] org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy: Opening proxy : MSRA-SA-39.fareast.corp.microsoft.com:28345
"2015-10-19 14:23:42,160",INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: attempt_1445182159119_0001_m_000005_0 TaskAttempt Transitioned from SUCCESS_CONTAINER_CLEANUP to SUCCEEDED
"2015-10-19 14:23:42,160",INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: attempt_1445182159119_0001_m_000001_0 TaskAttempt Transitioned from SUCCESS_CONTAINER_CLEANUP to SUCCEEDED
"2015-10-19 14:23:42,160",INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl: Task succeeded with attempt attempt_1445182159119_0001_m_000005_0
"2015-10-19 14:23:42,160",INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl: task_1445182159119_0001_m_000005 Task Transitioned from RUNNING to SUCCEEDED
"2015-10-19 14:23:42,160",INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl: Task succeeded with attempt attempt_1445182159119_0001_m_000001_0
"2015-10-19 14:23:42,160",INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl: task_1445182159119_0001_m_000001 Task Transitioned from RUNNING to SUCCEEDED
"2015-10-19 14:23:42,160",INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl: Num completed Tasks: 9
"2015-10-19 14:23:42,160",INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl: Num completed Tasks: 10
"2015-10-19 14:23:42,613",INFO [IPC Server handler 9 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: MapCompletionEvents request from attempt_1445182159119_0001_r_000000_0. startIndex 8 maxEvents 10000
"2015-10-19 14:23:42,613",INFO [IPC Server handler 14 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.20000002
"2015-10-19 14:23:42,660",INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Before Scheduling: PendingReds:0 ScheduledMaps:0 ScheduledReds:0 AssignedMaps:3 AssignedReds:1 CompletedMaps:10 CompletedReds:0 ContAlloc:11 ContRel:0 HostLocal:10 RackLocal:0
"2015-10-19 14:23:42,660",INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Received completed container container_1445182159119_0001_01_000006
"2015-10-19 14:23:42,660",INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: After Scheduling: PendingReds:0 ScheduledMaps:0 ScheduledReds:0 AssignedMaps:2 AssignedReds:1 CompletedMaps:10 CompletedReds:0 ContAlloc:11 ContRel:0 HostLocal:10 RackLocal:0
"2015-10-19 14:23:42,660",INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: Diagnostics report from attempt_1445182159119_0001_m_000004_0: Container killed by the ApplicationMaster.
Container killed,on request. Exit code is 137
Container exited,with a non-zero exit code 137
"2015-10-19 14:23:43,769",INFO [IPC Server handler 17 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: MapCompletionEvents request from attempt_1445182159119_0001_r_000000_0. startIndex 10 maxEvents 10000
"2015-10-19 14:23:43,816",INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Received completed container container_1445182159119_0001_01_000003
"2015-10-19 14:23:43,816",INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Received completed container container_1445182159119_0001_01_000007
"2015-10-19 14:23:43,816",INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: Diagnostics report from attempt_1445182159119_0001_m_000001_0: Container killed by the ApplicationMaster.
Container killed,on request. Exit code is 137
Container exited,with a non-zero exit code 137
"2015-10-19 14:23:43,816",INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: After Scheduling: PendingReds:0 ScheduledMaps:0 ScheduledReds:0 AssignedMaps:0 AssignedReds:1 CompletedMaps:10 CompletedReds:0 ContAlloc:11 ContRel:0 HostLocal:10 RackLocal:0
"2015-10-19 14:23:43,816",INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: Diagnostics report from attempt_1445182159119_0001_m_000005_0: Container killed by the ApplicationMaster.
Container killed,on request. Exit code is 137
Container exited,with a non-zero exit code 137
"2015-10-19 14:23:44,863",INFO [IPC Server handler 16 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: MapCompletionEvents request from attempt_1445182159119_0001_r_000000_0. startIndex 10 maxEvents 10000
"2015-10-19 14:23:45,660",INFO [IPC Server handler 17 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.20000002
"2015-10-19 14:23:45,972",INFO [IPC Server handler 9 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: MapCompletionEvents request from attempt_1445182159119_0001_r_000000_0. startIndex 10 maxEvents 10000
"2015-10-19 14:23:47,066",INFO [IPC Server handler 9 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: MapCompletionEvents request from attempt_1445182159119_0001_r_000000_0. startIndex 10 maxEvents 10000
"2015-10-19 14:23:48,191",INFO [IPC Server handler 7 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: MapCompletionEvents request from attempt_1445182159119_0001_r_000000_0. startIndex 10 maxEvents 10000
"2015-10-19 14:23:48,754",INFO [IPC Server handler 1 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.23333333
"2015-10-19 14:23:49,332",INFO [IPC Server handler 9 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: MapCompletionEvents request from attempt_1445182159119_0001_r_000000_0. startIndex 10 maxEvents 10000
"2015-10-19 14:23:50,473",INFO [IPC Server handler 0 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: MapCompletionEvents request from attempt_1445182159119_0001_r_000000_0. startIndex 10 maxEvents 10000
"2015-10-19 14:23:51,613",INFO [IPC Server handler 0 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: MapCompletionEvents request from attempt_1445182159119_0001_r_000000_0. startIndex 10 maxEvents 10000
"2015-10-19 14:23:51,816",INFO [IPC Server handler 24 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.26666668
"2015-10-19 14:23:52,723",INFO [IPC Server handler 0 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: MapCompletionEvents request from attempt_1445182159119_0001_r_000000_0. startIndex 10 maxEvents 10000
"2015-10-19 14:23:53,895",INFO [IPC Server handler 0 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: MapCompletionEvents request from attempt_1445182159119_0001_r_000000_0. startIndex 10 maxEvents 10000
"2015-10-19 14:23:54,879",INFO [IPC Server handler 0 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.26666668
"2015-10-19 14:23:54,989",INFO [IPC Server handler 16 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: MapCompletionEvents request from attempt_1445182159119_0001_r_000000_0. startIndex 10 maxEvents 10000
"2015-10-19 14:23:56,098",INFO [IPC Server handler 16 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: MapCompletionEvents request from attempt_1445182159119_0001_r_000000_0. startIndex 10 maxEvents 10000
"2015-10-19 14:23:57,239",INFO [IPC Server handler 9 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: MapCompletionEvents request from attempt_1445182159119_0001_r_000000_0. startIndex 10 maxEvents 10000
"2015-10-19 14:23:58,036",INFO [IPC Server handler 17 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.3
"2015-10-19 14:23:58,395",INFO [IPC Server handler 7 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: MapCompletionEvents request from attempt_1445182159119_0001_r_000000_0. startIndex 10 maxEvents 10000
"2015-10-19 14:23:59,536",INFO [IPC Server handler 19 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: MapCompletionEvents request from attempt_1445182159119_0001_r_000000_0. startIndex 10 maxEvents 10000
"2015-10-19 14:23:59,692",INFO [IPC Server handler 1 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.3
"2015-10-19 14:23:59,723",INFO [IPC Server handler 22 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.3
"2015-10-19 14:24:01,176",INFO [IPC Server handler 18 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.6678501
"2015-10-19 14:24:04,255",INFO [IPC Server handler 18 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.6713728
"2015-10-19 14:24:07,333",INFO [IPC Server handler 24 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.67379755
"2015-10-19 14:24:10,396",INFO [IPC Server handler 24 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.6746807
"2015-10-19 14:24:13,521",INFO [IPC Server handler 24 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.67576957
"2015-10-19 14:24:16,599",INFO [IPC Server handler 22 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.67684126
"2015-10-19 14:24:19,677",INFO [IPC Server handler 19 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.67810476
"2015-10-19 14:24:22,771",INFO [IPC Server handler 19 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.67908144
"2015-10-19 14:24:25,928",INFO [IPC Server handler 17 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.6800873
"2015-10-19 14:24:29,006",INFO [IPC Server handler 17 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.68123895
"2015-10-19 14:24:32,100",INFO [IPC Server handler 17 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.68244106
"2015-10-19 14:24:35,256",INFO [IPC Server handler 17 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.6836058
"2015-10-19 14:24:38,350",INFO [IPC Server handler 18 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.68464905
"2015-10-19 14:24:41,444",INFO [IPC Server handler 24 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.68630517
"2015-10-19 14:24:44,491",INFO [IPC Server handler 22 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.6879445
"2015-10-19 14:24:47,554",INFO [IPC Server handler 22 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.691008
"2015-10-19 14:24:50,601",INFO [IPC Server handler 28 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.69433117
"2015-10-19 14:24:53,695",INFO [IPC Server handler 28 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.696951
"2015-10-19 14:24:56,804",INFO [IPC Server handler 28 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.6985927
"2015-10-19 14:24:59,898",INFO [IPC Server handler 14 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.70003647
"2015-10-19 14:25:02,961",INFO [IPC Server handler 14 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7005041
"2015-10-19 14:25:06,133",INFO [IPC Server handler 14 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7019812
"2015-10-19 14:25:09,196",INFO [IPC Server handler 22 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7032171
"2015-10-19 14:25:12,258",INFO [IPC Server handler 13 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.70528716
"2015-10-19 14:25:15,368",INFO [IPC Server handler 28 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.70717686
"2015-10-19 14:25:18,446",INFO [IPC Server handler 24 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.70905316
"2015-10-19 14:25:21,556",INFO [IPC Server handler 27 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7102689
"2015-10-19 14:25:24,634",INFO [IPC Server handler 26 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7111512
"2015-10-19 14:25:27,728",INFO [IPC Server handler 26 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7116876
"2015-10-19 14:25:30,806",INFO [IPC Server handler 14 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7131637
"2015-10-19 14:25:33,900",INFO [IPC Server handler 22 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7158519
"2015-10-19 14:25:36,947",INFO [IPC Server handler 13 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7192899
"2015-10-19 14:25:40,166",INFO [IPC Server handler 13 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7210823
"2015-10-19 14:25:43,213",INFO [IPC Server handler 24 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.72368556
"2015-10-19 14:25:46,291",INFO [IPC Server handler 24 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.72582114
"2015-10-19 14:25:49,448",INFO [IPC Server handler 19 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7277634
"2015-10-19 14:25:52,510",INFO [IPC Server handler 19 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7294842
"2015-10-19 14:25:55,589",INFO [IPC Server handler 13 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.73176295
"2015-10-19 14:25:58,636",INFO [IPC Server handler 13 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7330447
"2015-10-19 14:26:01,683",INFO [IPC Server handler 13 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.73455846
"2015-10-19 14:26:04,714",INFO [IPC Server handler 14 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7370989
"2015-10-19 14:26:09,168",INFO [IPC Server handler 0 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7383929
"2015-10-19 14:26:12,215",INFO [IPC Server handler 0 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7405162
"2015-10-19 14:26:15,262",INFO [IPC Server handler 0 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7427008
"2015-10-19 14:26:18,371",INFO [IPC Server handler 24 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7440637
"2015-10-19 14:26:21,418",INFO [IPC Server handler 24 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7463112
"2015-10-19 14:26:24,465",INFO [IPC Server handler 0 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.74775565
"2015-10-19 14:26:27,512",INFO [IPC Server handler 24 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7506333
"2015-10-19 14:26:30,559",INFO [IPC Server handler 24 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.75131077
"2015-10-19 14:26:33,591",INFO [IPC Server handler 19 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.75302684
"2015-10-19 14:26:36,638",INFO [IPC Server handler 14 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7558034
"2015-10-19 14:26:39,701",INFO [IPC Server handler 19 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7570366
"2015-10-19 14:26:42,779",INFO [IPC Server handler 19 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7586605
"2015-10-19 14:26:45,826",INFO [IPC Server handler 19 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7610585
"2015-10-19 14:26:48,904",INFO [IPC Server handler 14 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.76311046
"2015-10-19 14:26:51,936",INFO [IPC Server handler 14 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.76683104
"2015-10-19 14:26:55,029",INFO [IPC Server handler 19 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7708604
"2015-10-19 14:26:58,092",INFO [IPC Server handler 19 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7735535
"2015-10-19 14:27:01,233",INFO [IPC Server handler 9 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.77503526
"2015-10-19 14:27:04,374",INFO [IPC Server handler 28 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7763225
"2015-10-19 14:27:07,405",INFO [IPC Server handler 28 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.777542
"2015-10-19 14:27:10,468",INFO [IPC Server handler 28 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7791826
"2015-10-19 14:27:13,515",INFO [IPC Server handler 28 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.78132915
"2015-10-19 14:27:16,578",INFO [IPC Server handler 28 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.78347325
"2015-10-19 14:27:19,625",INFO [IPC Server handler 28 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.78505087
"2015-10-19 14:27:22,687",INFO [IPC Server handler 28 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7876113
"2015-10-19 14:27:25,719",INFO [IPC Server handler 1 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7915224
"2015-10-19 14:27:28,750",INFO [IPC Server handler 1 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.795325
"2015-10-19 14:27:31,844",INFO [IPC Server handler 1 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.79741913
"2015-10-19 14:27:34,907",INFO [IPC Server handler 1 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.7981764
"2015-10-19 14:27:37,985",INFO [IPC Server handler 1 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.79945374
"2015-10-19 14:27:41,048",INFO [IPC Server handler 1 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.8018086
"2015-10-19 14:27:44,110",INFO [IPC Server handler 1 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.8044531
"2015-10-19 14:27:47,204",INFO [IPC Server handler 1 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.8060629
"2015-10-19 14:27:50,345",INFO [IPC Server handler 19 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.80710304
"2015-10-19 14:27:53,376",INFO [IPC Server handler 28 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.808159
"2015-10-19 14:27:56,548",INFO [IPC Server handler 28 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.80916786
"2015-10-19 14:27:59,658",INFO [IPC Server handler 28 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.8103689
"2015-10-19 14:28:02,736",INFO [IPC Server handler 28 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.8121898
"2015-10-19 14:28:05,783",INFO [IPC Server handler 28 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_r_000000_0 is : 0.81497043
